FECHA|TIPO_ACTOR|CODIGO_MUNICIPIO|NOMBRE_MUNICIPIO|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|ESTADO_TRAMITE|REGISTRO|COD_TRAMITE|DESCRIPCIÓN|CANTIDAD
2024/05/19|EMPRESA TRANSPORTE|73408000|LERIDA|73|TOLIMA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|73411000|LIBANO|73|TOLIMA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|73449000|MELGAR|73|TOLIMA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|3
2024/05/19|EMPRESA TRANSPORTE|73483000|NATAGAIMA|73|TOLIMA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|73585000|PURIFICACION|73|TOLIMA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|76001000|CALI|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|36
2024/05/19|EMPRESA TRANSPORTE|76020000|ALCALA|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|76109000|BUENAVENTURA|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|4
2024/05/19|EMPRESA TRANSPORTE|76111000|GUADALAJARA DE BUGA|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|18
2024/05/19|EMPRESA TRANSPORTE|76113000|BUGALAGRANDE|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|76122000|CAICEDONIA|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|76147000|CARTAGO|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|32
2024/05/19|EMPRESA TRANSPORTE|76248000|EL CERRITO|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|3
2024/05/19|EMPRESA TRANSPORTE|76250000|EL DOVIO|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|76318000|GUACARI|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|76364000|JAMUNDI|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|4
2024/05/19|EMPRESA TRANSPORTE|76400000|LA UNION|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|76520000|PALMIRA|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|6
2024/05/19|EMPRESA TRANSPORTE|76563000|PRADERA|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|76606000|RESTREPO|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|76622000|ROLDANILLO|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|5
2024/05/19|EMPRESA TRANSPORTE|76823000|TORO|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|76828000|TRUJILLO|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|76834000|TULUA|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|14
2024/05/19|EMPRESA TRANSPORTE|76892000|YUMBO|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|4
2024/05/19|EMPRESA TRANSPORTE|76895000|ZARZAL|76|VALLE DEL CAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|8001000|BARRANQUILLA|8|ATLANTICO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|21
2024/05/19|EMPRESA TRANSPORTE|8137000|CAMPO DE LA CRUZ|8|ATLANTICO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|81794000|TAME|81|ARAUCA|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|8296000|GALAPA|8|ATLANTICO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|8433000|MALAMBO|8|ATLANTICO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|85001000|YOPAL|85|CASANARE|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|85250000|PAZ DE ARIPORO|85|CASANARE|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|85410000|TAURAMENA|85|CASANARE|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|86568000|PUERTO ASIS|86|PUTUMAYO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|8
2024/05/19|EMPRESA TRANSPORTE|86749000|SIBUNDOY|86|PUTUMAYO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|86757000|SAN MIGUEL|86|PUTUMAYO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|4
2024/05/19|EMPRESA TRANSPORTE|86865000|VALLE DEL GUAMUEZ|86|PUTUMAYO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|1
2024/05/19|EMPRESA TRANSPORTE|86885000|VILLAGARZON|86|PUTUMAYO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|2
2024/05/19|EMPRESA TRANSPORTE|8758000|SOLEDAD|8|ATLANTICO|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|3
2024/05/19|EMPRESA TRANSPORTE|95001000|SAN JOSE DEL GUAVIARE|95|GUAVIARE|APROBADO|PVO|101|PLANILLA DE VIAJE OCASIONAL|4
2024/05/19|OA|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1494
2024/05/19|OA|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|RNA|50|TRAMITE PERMISO CIRCULACION RESTRINGIDA|2
2024/05/19|OA|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|RNC|181|TRÁMITE CERTIFICADO DE CAPACITACIÓN EN NORMAS DE TRANSITO|27
2024/05/19|OA|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|14
2024/05/19|OA|11001000|BOGOTA|11|BOGOTA D.C.|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|32
2024/05/19|OA|13001000|CARTAGENA|13|BOLIVAR|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|50
2024/05/19|OA|13001000|CARTAGENA|13|BOLIVAR|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|2
2024/05/19|OA|13244000|EL CARMEN DE BOLIVAR|13|BOLIVAR|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|13836000|TURBACO|13|BOLIVAR|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|23
2024/05/19|OA|13836000|TURBACO|13|BOLIVAR|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|6
2024/05/19|OA|15001000|TUNJA|15|BOYACA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|26
2024/05/19|OA|15001000|TUNJA|15|BOYACA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|3
2024/05/19|OA|15204000|COMBITA|15|BOYACA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|8
2024/05/19|OA|15238000|DUITAMA|15|BOYACA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|11
2024/05/19|OA|15238000|DUITAMA|15|BOYACA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|15516000|PAIPA|15|BOYACA|APROBADO|RNC|181|TRÁMITE CERTIFICADO DE CAPACITACIÓN EN NORMAS DE TRANSITO|1
2024/05/19|OA|15757000|SOCHA|15|BOYACA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|2
2024/05/19|OA|15759000|SOGAMOSO|15|BOYACA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|8
2024/05/19|OA|17001000|MANIZALES|17|CALDAS|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|26
2024/05/19|OA|17013000|AGUADAS|17|CALDAS|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|8
2024/05/19|OA|17042000|ANSERMA|17|CALDAS|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|12
2024/05/19|OA|17380000|LA DORADA|17|CALDAS|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|5
2024/05/19|OA|17433000|MANZANARES|17|CALDAS|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|11
2024/05/19|OA|17433000|MANZANARES|17|CALDAS|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|2
2024/05/19|OA|17614000|RIOSUCIO|17|CALDAS|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|10
2024/05/19|OA|17777000|SUPIA|17|CALDAS|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|27
2024/05/19|OA|17777000|SUPIA|17|CALDAS|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|17873000|VILLAMARIA|17|CALDAS|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|18
2024/05/19|OA|18001000|FLORENCIA|18|CAQUETA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|9
2024/05/19|OA|19001000|POPAYAN|19|CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|10
2024/05/19|OA|20001000|VALLEDUPAR|20|CESAR|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|4
2024/05/19|OA|20011000|AGUACHICA|20|CESAR|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|10
2024/05/19|OA|20060000|BOSCONIA|20|CESAR|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|7
2024/05/19|OA|23001000|MONTERIA|23|CORDOBA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|13
2024/05/19|OA|25126000|CAJICA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|18
2024/05/19|OA|25126000|CAJICA|25|CUNDINAMARCA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|2
2024/05/19|OA|25175000|CHIA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|46
2024/05/19|OA|25214000|COTA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|23
2024/05/19|OA|25214000|COTA|25|CUNDINAMARCA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|25260000|EL ROSAL|25|CUNDINAMARCA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|25269000|FACATATIVA|25|CUNDINAMARCA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|25286000|FUNZA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|18
2024/05/19|OA|25290000|FUSAGASUGA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|25
2024/05/19|OA|25290000|FUSAGASUGA|25|CUNDINAMARCA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|2
2024/05/19|OA|25307000|GIRARDOT|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|23
2024/05/19|OA|25307000|GIRARDOT|25|CUNDINAMARCA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|2
2024/05/19|OA|25377000|LA CALERA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|5
2024/05/19|OA|25386000|LA MESA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|10
2024/05/19|OA|25402000|LA VEGA|25|CUNDINAMARCA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|25473000|MOSQUERA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|48
2024/05/19|OA|25658000|SAN FRANCISCO|25|CUNDINAMARCA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|5
2024/05/19|OA|25754000|SOACHA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|109
2024/05/19|OA|25754000|SOACHA|25|CUNDINAMARCA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|3
2024/05/19|OA|25899000|ZIPAQUIRA|25|CUNDINAMARCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|10
2024/05/19|OA|27001000|QUIBDO|27|CHOCO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|41001000|NEIVA|41|HUILA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|20
2024/05/19|OA|41001000|NEIVA|41|HUILA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|2
2024/05/19|OA|41551000|PITALITO|41|HUILA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|47001000|SANTA MARTA|47|MAGDALENA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|35
2024/05/19|OA|47001000|SANTA MARTA|47|MAGDALENA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|2
2024/05/19|OA|47288000|FUNDACION|47|MAGDALENA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|50001000|VILLAVICENCIO|50|META|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|113
2024/05/19|OA|50001000|VILLAVICENCIO|50|META|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|50001000|VILLAVICENCIO|50|META|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|5
2024/05/19|OA|50006000|ACACIAS|50|META|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|6
2024/05/19|OA|5001000|MEDELLIN|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|511
2024/05/19|OA|5001000|MEDELLIN|5|ANTIOQUIA|APROBADO|RNC|181|TRÁMITE CERTIFICADO DE CAPACITACIÓN EN NORMAS DE TRANSITO|5
2024/05/19|OA|5001000|MEDELLIN|5|ANTIOQUIA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|8
2024/05/19|OA|5030000|AMAGA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|15
2024/05/19|OA|5030000|AMAGA|5|ANTIOQUIA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|5034000|ANDES|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|29
2024/05/19|OA|5034000|ANDES|5|ANTIOQUIA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|5051000|ARBOLETES|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|50573000|PUERTO LOPEZ|50|META|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|7
2024/05/19|OA|50573000|PUERTO LOPEZ|50|META|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|5059000|ARMENIA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|18
2024/05/19|OA|50606000|RESTREPO|50|META|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|10
2024/05/19|OA|5079000|BARBOSA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|13
2024/05/19|OA|5088000|BELLO|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|122
2024/05/19|OA|5101000|CIUDAD BOLIVAR|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|5
2024/05/19|OA|5129000|CALDAS|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|15
2024/05/19|OA|5129000|CALDAS|5|ANTIOQUIA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|52001000|PASTO|52|NARINO|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|126
2024/05/19|OA|52001000|PASTO|52|NARINO|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|6
2024/05/19|OA|52110000|BUESACO|52|NARINO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|5212000|COPACABANA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|11
2024/05/19|OA|5308000|GIRARDOTA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|22
2024/05/19|OA|5360000|ITAGUI|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|73
2024/05/19|OA|5360000|ITAGUI|5|ANTIOQUIA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|7
2024/05/19|OA|5380000|LA ESTRELLA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|6
2024/05/19|OA|5390000|LA PINTADA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|15
2024/05/19|OA|5390000|LA PINTADA|5|ANTIOQUIA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|2
2024/05/19|OA|54001000|CUCUTA|54|NORTE DE SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|110
2024/05/19|OA|54001000|CUCUTA|54|NORTE DE SANTANDER|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|2
2024/05/19|OA|54001000|CUCUTA|54|NORTE DE SANTANDER|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|54261000|EL ZULIA|54|NORTE DE SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|4
2024/05/19|OA|5440000|MARINILLA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|13
2024/05/19|OA|54405000|LOS PATIOS|54|NORTE DE SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|47
2024/05/19|OA|54874000|VILLA DEL ROSARIO|54|NORTE DE SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|15
2024/05/19|OA|5604000|REMEDIOS|5|ANTIOQUIA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|5615000|RIONEGRO|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|24
2024/05/19|OA|5615000|RIONEGRO|5|ANTIOQUIA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|5615000|RIONEGRO|5|ANTIOQUIA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|5631000|SABANETA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|74
2024/05/19|OA|5756000|SONSON|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|5
2024/05/19|OA|5847000|URRAO|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|6
2024/05/19|OA|5858000|VEGACHI|5|ANTIOQUIA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|2
2024/05/19|OA|5861000|VENECIA|5|ANTIOQUIA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|10
2024/05/19|OA|63001000|ARMENIA|63|QUINDIO|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|77
2024/05/19|OA|63001000|ARMENIA|63|QUINDIO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|3
2024/05/19|OA|63001000|ARMENIA|63|QUINDIO|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|63130000|CALARCA|63|QUINDIO|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|12
2024/05/19|OA|63130000|CALARCA|63|QUINDIO|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|63401000|LA TEBAIDA|63|QUINDIO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|66001000|PEREIRA|66|RISARALDA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|36
2024/05/19|OA|66001000|PEREIRA|66|RISARALDA|APROBADO|RNPNJ|217|TRÁMITE NOVEDAD REGISTRO CERTIFICACION, ACREDITACION|288
2024/05/19|OA|66001000|PEREIRA|66|RISARALDA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|66088000|BELEN DE UMBRIA|66|RISARALDA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|16
2024/05/19|OA|66170000|DOSQUEBRADAS|66|RISARALDA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|25
2024/05/19|OA|66682000|SANTA ROSA DE CABAL|66|RISARALDA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|3
2024/05/19|OA|68001000|BUCARAMANGA|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|102
2024/05/19|OA|68001000|BUCARAMANGA|68|SANTANDER|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|3
2024/05/19|OA|68001000|BUCARAMANGA|68|SANTANDER|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|68081000|BARRANCABERMEJA|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|12
2024/05/19|OA|68081000|BARRANCABERMEJA|68|SANTANDER|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|68276000|FLORIDABLANCA|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|32
2024/05/19|OA|68276000|FLORIDABLANCA|68|SANTANDER|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|2
2024/05/19|OA|68276000|FLORIDABLANCA|68|SANTANDER|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|68307000|GIRON|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|11
2024/05/19|OA|68307000|GIRON|68|SANTANDER|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|68406000|LEBRIJA|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|8
2024/05/19|OA|68432000|MALAGA|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|20
2024/05/19|OA|68432000|MALAGA|68|SANTANDER|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|68547000|PIEDECUESTA|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|32
2024/05/19|OA|68679000|SAN GIL|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|7
2024/05/19|OA|68679000|SAN GIL|68|SANTANDER|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|68755000|SOCORRO|68|SANTANDER|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|5
2024/05/19|OA|70001000|SINCELEJO|70|SUCRE|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|9
2024/05/19|OA|73001000|IBAGUE|73|TOLIMA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|98
2024/05/19|OA|73001000|IBAGUE|73|TOLIMA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|4
2024/05/19|OA|73168000|CHAPARRAL|73|TOLIMA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|4
2024/05/19|OA|73449000|MELGAR|73|TOLIMA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|8
2024/05/19|OA|76001000|CALI|76|VALLE DEL CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|325
2024/05/19|OA|76001000|CALI|76|VALLE DEL CAUCA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|2
2024/05/19|OA|76001000|CALI|76|VALLE DEL CAUCA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|12
2024/05/19|OA|76111000|GUADALAJARA DE BUGA|76|VALLE DEL CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|3
2024/05/19|OA|76130000|CANDELARIA|76|VALLE DEL CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|15
2024/05/19|OA|76147000|CARTAGO|76|VALLE DEL CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|10
2024/05/19|OA|76147000|CARTAGO|76|VALLE DEL CAUCA|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|1
2024/05/19|OA|76520000|PALMIRA|76|VALLE DEL CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|27
2024/05/19|OA|76520000|PALMIRA|76|VALLE DEL CAUCA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
